Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,report_number,local_case_number_x,agency_name_x,acrs_report_type_x,crash_date_time_x,route_type_x,road_name_x,cross_street_type_x,cross_street_name_x,off_road_description_x,municipality_x,related_non_motorist_x,collision_type_x,weather_x,surface_condition_x,light_x,traffic_control_x,driver_substance_abuse_x,non_motorist_substance_abuse_x,person_id,pedestrian_type,pedestrian_movement,pedestrian_actions,pedestrian_location,pedestrian_obeyed_traffic_signal,pedestrian_visibility,at_fault_x,injury_severity,safety_equipment,latitude_x,longitude_x,geolocation_x,crashdate,year,on_offroad,serious_fatal_injury,crashtime,day_night,month,season,dartdash,pedestrian_yes_no,at_fault_binary,weekday_day,weekdays_y_n,county_road,hit_run,mile_point,mile_point_direction,lane_direction,lane_number,lane_type,number_of_lanes,direction,distance,distance_unit,road_grade,nontraffic,first_harmful_event,second_harmful_event,fixed_oject_struck,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,Reportnumber,NonMotoristSex,NonMotoristDOB,age,adult_yes_no,agegroup,month_year,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,BUFF_DIST,ORIG_FID,COUNT,ObjectId,GeogName,ActName,Shape_Length,Shape_Area
0,1502,1,1502,MCP31480037,0.000000000000000,,,,,,,,,,,,,,,,,,9A97C119-BAC3-4A22-8F68-0127F3D8A147,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,OTHER,N/A,MIXED CLOTHING,,SUSPECTED MINOR INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,8/3/2021,2021,On road,not serious/fatal,16:40:00,day,8,summer,not dart dash,small wheeled thing,,,weekday,County,No,4.19,North,North,1,,1,North,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,T-INTERSECTION,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP31480037,M,2/18/1971,50,Adult,19+,2021-08,,,,,,,,,,,,7270.000000000000000,1502,410 - WALK AREA,410 - BRADLEY HILLS ES REGULAR,,
0,1503,3,1503,MCP3225001P,0.000000000000000,,,,,,,,,,,,,,,,,,FF3DFDC0-2204-4D76-B762-ACBB1AA039E5,OTHER,Cross/Enter at Intersection,WRONG WAY RIDING OR WALKING,IN BIKEWAY,NO PED. SIGNAL,N/A,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,8/3/2021,2021,On road,not serious/fatal,15:35:00,day,8,summer,not dart dash,small wheeled thing,,,weekday,County,No,2.37,East,North,1,,1,East,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP3225001P,M,8/21/1985,35,Adult,19+,2021-08,,,,,,,,,,,,,1503,767 - WALK AREA,767 - GLEN HAVEN ES REGULAR,,
0,1504,0,1504,MCP3139002P,0.000000000000000,,,,,,,,,,,,,,,,,,82BB03D1-A371-4111-B560-1D28C6C36A16,PEDESTRIAN,Cross/Enter not at Intersection,NO IMPROPER ACTIONS,DRIVEWAY ACCESS MARKED CROSSWALK,N/A,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,8/3/2021,2021,Off road,not serious/fatal,15:15:00,day,8,summer,not dart dash,pedestrian,,,weekday,Not county,Yes,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP3139002P,F,7/29/1998,23,Adult,19+,2021-08,,,,,,,,,,,,,1504,,,,
0,1505,0,1505,MCP2667007F,0.000000000000000,,,,,,,,,,,,,,,,,,AD72FEBC-02DB-4667-B3AC-6C50F101E653,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,N/A,REFLECTIVE MATERIAL,,SUSPECTED MINOR INJURY,REFLECTIVE CLOTHING,0.000000000000000,0.000000000000000,,8/3/2021,2021,Off road,not serious/fatal,9:03:00,day,8,summer,not dart dash,pedestrian,,,weekday,Not county,Yes,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,OTHER OBJECT,N/A,,,,,,,MCP2667007F,M,1/1/1982,39,Adult,19+,2021-08,,,,,,,,,,,,,1505,,,,
0,1506,1,1506,EJ78750021,0.000000000000000,,,,,,,,,,,,,,,,,,FE010DED-0A0D-4619-BFD2-0898BD241066,PEDESTRIAN,Other,IN ROADWAY IMPROPERLY,OTHER,N/A,UNKNOWN,,NO APPARENT INJURY,N/A,0.000000000000000,0.000000000000000,,7/31/2021,2021,On road,not serious/fatal,21:03:00,night,7,summer,not dart dash,pedestrian,,,weekend,Not county,No,1.706,North,South,2,,4,North,0,UNKNOWN,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,OTHER,EJ78750021,M,1/1/1921,100,Adult,19+,2021-07,,,,,,,,,,,,,1506,522 - WALK AREA,522 - LAKELANDS PARK MS REGULAR,,
0,1507,1,1507,EJ7856009G,0.000000000000000,,,,,,,,,,,,,,,,,,43C0F0C0-BF2A-42AA-946A-26DEE5D308C3,BICYCLIST,Cross/Enter at Intersection,FAILURE TO YIELD RIGHT OF WAY,OTHER,N/A,MIXED CLOTHING,,NO APPARENT INJURY,NONE,0.000000000000000,0.000000000000000,,7/31/2021,2021,On road,not serious/fatal,18:37:00,day,7,summer,not dart dash,small wheeled thing,,,weekend,Not county,No,0.26,East,West,1,,1,East,200,FEET,HILL UPHILL,No,BICYCLE,N/A,N/A,RESIDENTIAL DRIVEWAY,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",EJ7856009G,M,3/19/2002,19,Adult,19+,2021-07,,,,,,,,,,,,,1507,566 - WALK AREA,566 - FIELDS ROAD ES REGULAR,,
0,1508,0,1508,MCP2772001M,0.000000000000000,,,,,,,,,,,,,,,,,,9D98FABC-E961-4893-AFDF-F1CFB3DACABA,PEDESTRIAN,Getting off/on Vehicle,NO IMPROPER ACTIONS,OTHER,N/A,LIGHT CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,7/30/2021,2021,Off road,not serious/fatal,22:09:00,night,7,summer,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,FIXED OBJECT,MAILBOX,,,,,,,MCP2772001M,M,8/4/1942,79,Adult,19+,2021-07,,,,,,,,,,,,,1508,,,,
0,1509,2,1509,MCP30420039,0.000000000000000,,,,,,,,,,,,,,,,,,1C0E41A0-2316-48E3-99D0-E9F8EB4050D6,PEDESTRIAN,Getting off/on Vehicle,ENTERING EXITING PARKED STANDING VEHICLE,MEDIAN,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED SERIOUS INJURY,NONE,0.000000000000000,0.000000000000000,,7/29/2021,2021,On road,serious/fatal,10:50:00,day,7,summer,not dart dash,pedestrian,,,weekday,County,No,0,North,South,0,MEDIAN AREA,2,South,0,FEET,LEVEL,No,PEDESTRIAN,PARKED VEHICLE,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP30420039,F,4/12/1967,54,Adult,19+,2021-07,,,,,,,,,,,,,1509,772 - WALK AREA,772 - VIERS MILL ES REGULAR,,
0,1510,2,1510,MCP3245001K,0.000000000000000,,,,,,,,,,,,,,,,,,186A8723-9B6B-4993-A673-AE7D86C0AAFE,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED SERIOUS INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/28/2021,2021,On road,serious/fatal,19:34:00,day,7,summer,not dart dash,small wheeled thing,,,weekday,Not county,No,0.38,South,South,1,,1,South,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP3245001K,F,8/3/2005,15,Not adult,15 to 18,2021-07,,,,,,,,,,,,,1510,522 - WALK AREA,522 - LAKELANDS PARK MS REGULAR,,
0,1511,1,1511,MCP3283000V,0.000000000000000,,,,,,,,,,,,,,,,,,759A66D7-530A-458F-B06A-175E2B9A2372,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,DRIVEWAY ACCESS MARKED CROSSWALK,N/A,N/A,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,7/28/2021,2021,Off road,not serious/fatal,15:22:00,day,7,summer,not dart dash,small wheeled thing,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,BICYCLE,N/A,N/A,,,,,,,MCP3283000V,M,5/22/2008,13,Not adult,12 to 14,2021-07,,,,,,,,,,,,,1511,602 - WALK AREA,602 - CHURCHILL HS REGULAR,,
0,1512,0,1512,MCP29820044,0.000000000000000,,,,,,,,,,,,,,,,,,D48087F1-7854-46E2-BBD0-12B8D6C320DA,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,7/28/2021,2021,On road,serious/fatal,15:12:00,day,7,summer,not dart dash,pedestrian,,,weekday,County,No,0.13,North,North,2,,3,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP29820044,M,6/11/1954,67,Adult,19+,2021-07,,,,,,,,,,,,,1512,,,,
0,1513,2,1513,MCP2991005L,0.000000000000000,,,,,,,,,,,,,,,,,,D0F9D303-6402-4F15-8692-282A4D54CE12,BICYCLIST,Cross/Enter at Intersection,UNKNOWN,ON ROADWAY NOT AT CROSSWALK,UNKNOWN,LIGHT CLOTHING,,POSSIBLE INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/28/2021,2021,On road,not serious/fatal,11:51:00,day,7,summer,not dart dash,small wheeled thing,,,weekday,County,No,0.88,North,West,0,N/A,2,South,0.1,FEET,LEVEL,No,OTHER VEHICLE,BICYCLE,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,OTHER,MCP2991005L,F,4/14/1950,71,Adult,19+,2021-07,,,,,,,,,,,,7270.000000000000000,1513,512 - WALK AREA,512 - GREENWOOD ES REGULAR,,
0,1514,0,1514,HA2393000B,0.000000000000000,,,,,,,,,,,,,,,,,,4014FCFD-A893-404C-B8F6-95A789BF8971,BICYCLIST,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED SERIOUS INJURY,UNKNOWN,0.000000000000000,0.000000000000000,,7/27/2021,2021,On road,serious/fatal,18:35:00,day,7,summer,not dart dash,small wheeled thing,,,weekday,County,No,2.27,West,North,1,,2,West,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",HA2393000B,M,1/1/2008,13,Not adult,12 to 14,2021-07,,,,,,,,,,,,,1514,,,,
0,1515,1,1515,MCP2516003G,0.000000000000000,,,,,,,,,,,,,,,,,,8BC775A3-9E01-42AA-824E-742FC5A43394,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,N/A,0.000000000000000,0.000000000000000,,7/26/2021,2021,On road,not serious/fatal,18:00:00,day,7,summer,not dart dash,pedestrian,,,weekday,County,No,0,North,North,1,,2,North,50,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2516003G,M,10/30/1971,49,Adult,19+,2021-07,,,,,,,,,,,,,1515,104 - WALK AREA,104 - SENECA VALLEY HS REGULAR,,
0,1516,0,1516,MCP3091002Q,0.000000000000000,,,,,,,,,,,,,,,,,,092D9189-23C4-40C5-BA1B-DD446EDC670A,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,OBEYED PED. SIGNAL,REFLECTIVE MATERIAL,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,7/25/2021,2021,On road,not serious/fatal,10:38:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,Yes,4.096,North,Unknown,0,N/A,0,South,900,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,N/A,N/A,OTHER,NO DEFECTS,N/A,MCP3091002Q,F,8/25/1988,32,Adult,19+,2021-07,,,,,,,,,,,,,1516,,,,
0,1517,1,1517,MCP2539001Q,0.000000000000000,,,,,,,,,,,,,,,,,,D2101669-7009-4B81-830D-84E9866F4449,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,OBEYED PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,7/22/2021,2021,On road,not serious/fatal,17:45:00,day,7,summer,not dart dash,pedestrian,,,weekday,Not county,Yes,6.432,North,South,3,,3,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2539001Q,M,7/15/2004,17,Not adult,15 to 18,2021-07,,,,,,,,,,,,,1517,232 - WALK AREA,232 - TILDEN MS REGULAR,,
0,1518,1,1518,MCP2981003V,0.000000000000000,,,,,,,,,,,,,,,,,,78E916CE-BCB7-418B-B728-A64C37A17CD5,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,SHOULDER,N/A,MIXED CLOTHING,,POSSIBLE INJURY,LIGHTING,0.000000000000000,0.000000000000000,,7/20/2021,2021,On road,not serious/fatal,23:19:00,night,7,summer,not dart dash,pedestrian,,,weekday,County,Yes,0.35,East,East,1,,1,East,20,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP2981003V,M,1/1/1976,45,Adult,19+,2021-07,,,,,,,,,,,,,1518,789 - WALK AREA,789 - EINSTEIN HS REGULAR,,
0,1519,2,1519,MCP2981003T,0.000000000000000,,,,,,,,,,,,,,,,,,84587377-007E-4997-B89B-D5379DD937F1,BICYCLIST,Cross/Enter not at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,N/A,HEAD LIGHT AND REFLECTORS,,NO APPARENT INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/20/2021,2021,On road,not serious/fatal,21:36:00,night,7,summer,not dart dash,small wheeled thing,,,weekday,County,Yes,2.08,East,West,1,,1,West,10,FEET,LEVEL,No,BICYCLE,BICYCLE,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2981003T,M,11/15/1997,23,Adult,19+,2021-07,,,,,,,,,,,,,1519,818 - WALK AREA,818 - ODESSA SHANNON MS REGULAR,,
0,1520,2,1520,MCP2981003T,0.000000000000000,,,,,,,,,,,,,,,,,,B9C7ED43-DE0A-4996-87C6-AB75C555B533,BICYCLIST,Cross/Enter not at Intersection,NO IMPROPER ACTIONS,ON ROADWAY AT CROSSWALK,N/A,HEAD LIGHT AND REFLECTORS,,NO APPARENT INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/20/2021,2021,On road,not serious/fatal,21:36:00,night,7,summer,not dart dash,small wheeled thing,,,weekday,County,Yes,2.08,East,West,1,,1,West,10,FEET,LEVEL,No,BICYCLE,BICYCLE,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2981003T,F,7/25/1996,25,Adult,19+,2021-07,,,,,,,,,,,,,1520,818 - WALK AREA,818 - ODESSA SHANNON MS REGULAR,,
0,1521,0,1521,MCP32550022,0.000000000000000,,,,,,,,,,,,,,,,,,BE49E906-9545-480F-B4B4-B09245CE52F4,PEDESTRIAN,Other,NOT VISIBLE,OTHER,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,7/20/2021,2021,Off road,not serious/fatal,20:00:00,day,7,summer,not dart dash,pedestrian,,,weekday,Not county,No,NA,,,0,,0,,NA,,,Yes,PEDESTRIAN,N/A,N/A,,,,,,,MCP32550022,M,11/20/1972,48,Adult,19+,2021-07,,,,,,,,,,,,,1521,,,,
0,1522,0,1522,MCP2674002D,0.000000000000000,,,,,,,,,,,,,,,,,,4516ED23-032A-4C30-833E-8F7142E70FE0,PEDESTRIAN,Cross/Enter at Intersection,DART DASH,ON ROADWAY AT CROSSWALK,DISOBEYED PED. SIGNAL,MIXED CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,7/20/2021,2021,On road,not serious/fatal,19:42:00,day,7,summer,dart dash,pedestrian,,,weekday,County,Yes,18.02,North,North,0,RIGHT TURN LANE,5,North,0,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,N/A,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2674002D,M,5/6/1976,45,Adult,19+,2021-07,,,,,,,,,,,,7270.000000000000000,1522,,,,
0,1523,0,1523,MCP3010005Z,0.000000000000000,,,,,,,,,,,,,,,,,,95C7374B-6149-404F-AD1E-317C6447F884,BICYCLIST,Walking/Cycling on Sidewalk,NO IMPROPER ACTIONS,SIDEWALK,NO PED. SIGNAL,MIXED CLOTHING,,NO APPARENT INJURY,NONE,0.000000000000000,0.000000000000000,,7/20/2021,2021,On road,not serious/fatal,9:50:00,day,7,summer,not dart dash,small wheeled thing,,,weekday,Not county,Yes,6.155,North,North,1,,1,North,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,COMMERCIAL DRIVEWAY,T-INTERSECTION,,N/A,N/A,N/A,MCP3010005Z,M,2/5/1992,29,Adult,19+,2021-07,,,,,,,,,,,,,1523,,,,
0,1524,2,1524,MCP12350034,0.000000000000000,,,,,,,,,,,,,,,,,,69CDCDAE-B4F4-4331-8106-1521404616A4,PEDESTRIAN,Cross/Enter at Intersection,NO IMPROPER ACTIONS,AT INTERSECTION MARKED CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,NO APPARENT INJURY,N/A,0.000000000000000,0.000000000000000,,7/18/2021,2021,On road,not serious/fatal,17:02:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,No,4.03,East,East,2,,3,West,10,FEET,LEVEL,No,OTHER VEHICLE,N/A,N/A,INTERSECTION RELATED,T-INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP12350034,F,10/28/1976,44,Adult,19+,2021-07,,,,,,,,,,,,,1524,757 - WALK AREA,757 - BLAIR HS REGULAR,,
0,1525,1,1525,MCP29340048,0.000000000000000,,,,,,,,,,,,,,,,,,34ABDF8A-2748-43CF-A722-98D737317442,BICYCLIST,Cross/Enter at Intersection,FAILURE TO YIELD RIGHT OF WAY,AT INTERSECTION MARKED CROSSWALK,DISOBEYED PED. SIGNAL,DARK CLOTHING,,POSSIBLE INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/18/2021,2021,On road,not serious/fatal,16:20:00,day,7,summer,not dart dash,small wheeled thing,,,weekend,County,No,3.51,North,East,0,RIGHT TURN LANE,2,North,0,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP29340048,M,6/22/2004,17,Not adult,15 to 18,2021-07,,,,,,,,,,,,,1525,424 - WALK AREA,424 - JOHNSON HS REGULAR,,
0,1526,2,1526,MCP2607005G,0.000000000000000,,,,,,,,,,,,,,,,,,02CAA792-F875-4E85-9E88-ECF2CFAA8B00,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,N/A,UNKNOWN,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,serious/fatal,19:43:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,No,0,North,North,1,,1,South,50,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,N/A,"TWO-WAY, NOT DIVIDED",MCP2607005G,M,6/12/1992,29,Adult,19+,2021-07,,,,,,,,,,,,,1526,554 - WALK AREA,554 - GAITHERSBURG MS REGULAR,,
0,1527,2,1527,MCP2607005G,0.000000000000000,,,,,,,,,,,,,,,,,,AC2F1278-4A0A-4CE3-9552-70513B98F2C2,PEDESTRIAN,Standing,NO IMPROPER ACTIONS,OTHER,N/A,UNKNOWN,,SUSPECTED SERIOUS INJURY,N/A,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,serious/fatal,19:43:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,No,0,North,North,1,,1,South,50,FEET,LEVEL,No,PEDESTRIAN,PEDESTRIAN,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,N/A,"TWO-WAY, NOT DIVIDED",MCP2607005G,M,6/18/2015,6,Not adult,5 to 11,2021-07,,,,,,,,,,,,,1527,554 - WALK AREA,554 - GAITHERSBURG MS REGULAR,,
0,1528,1,1528,MCP09420038,0.000000000000000,,,,,,,,,,,,,,,,,,E3BCF622-96B9-42F2-9B86-08F1A3494D30,OTHER CONVEYANCE,N/A,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,N/A,MIXED CLOTHING,,NO APPARENT INJURY,NONE,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,not serious/fatal,12:58:00,day,7,summer,not dart dash,small wheeled thing,,,weekend,County,No,0.55,South,South,1,,2,South,50,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP09420038,M,5/9/2001,20,Adult,19+,2021-07,,,,,,,,,,,,,1528,406 - WALK AREA,406 - B-CC HS REGULAR,,
0,1529,1,1529,MCP09420038,0.000000000000000,,,,,,,,,,,,,,,,,,CE9904B3-E460-454E-8B7B-F1E8721B92BA,PEDESTRIAN,Cross/Enter not at Intersection,INATTENTIVE,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,not serious/fatal,12:58:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,No,0.55,South,South,1,,2,South,50,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,NON INTERSECTION,N/A,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",MCP09420038,F,3/25/1969,52,Adult,19+,2021-07,,,,,,,,,,,,,1529,406 - WALK AREA,406 - B-CC HS REGULAR,,
0,1530,0,1530,MCP2857003C,0.000000000000000,,,,,,,,,,,,,,,,,,1B83EACC-6EF9-49F7-8847-534064A2C30F,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,ON ROADWAY NOT AT CROSSWALK,N/A,MIXED CLOTHING,,SUSPECTED MINOR INJURY,MC/BIKE HELMET,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,not serious/fatal,11:09:00,day,7,summer,not dart dash,small wheeled thing,,,weekend,Not county,No,1.19,North,North,2,,2,North,200,FEET,LEVEL,No,BICYCLE,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2857003C,M,12/28/1987,33,Adult,19+,2021-07,,,,,,,,,,,,,1530,,,,
0,1531,1,1531,MCP2651004K,0.000000000000000,,,,,,,,,,,,,,,,,,7B607F92-8E48-475B-B151-05E84126971D,PEDESTRIAN,Cross/Enter at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,LIGHT CLOTHING,,POSSIBLE INJURY,NONE,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,not serious/fatal,9:50:00,day,7,summer,not dart dash,pedestrian,,,weekend,County,Yes,4.09,North,South,1,,3,North,0,FEET,HILL UPHILL,No,PEDESTRIAN,N/A,N/A,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",MCP2651004K,F,6/9/1960,61,Adult,19+,2021-07,,,,,,,,,,,,,1531,309 - WALK AREA,309 - BURNT MILLS ES REGULAR,,
0,1532,0,1532,MCP26250016,0.000000000000000,,,,,,,,,,,,,,,,,,3E0C75D3-6BE0-4899-8490-EAB560E4B909,BICYCLIST,Walking/Riding w/Traffic,NO IMPROPER ACTIONS,IN BIKEWAY,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,N/A,0.000000000000000,0.000000000000000,,7/17/2021,2021,On road,not serious/fatal,8:10:00,day,7,summer,not dart dash,small wheeled thing,,,weekend,County,No,1.97,North,West,2,,4,North,0,FEET,GRADE DOWNHILL,No,BICYCLE,BICYCLE,CURB,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP26250016,M,4/7/1970,51,Adult,19+,2021-07,,,,,,,,,,,,,1532,,,,
0,1533,1,1533,MCP26660052,0.000000000000000,,,,,,,,,,,,,,,,,,F1CDBFDB-2E1D-41AD-B71D-F2F05A5BC240,PEDESTRIAN,Cross/Enter not at Intersection,IN ROADWAY IMPROPERLY,ON ROADWAY NOT AT CROSSWALK,NO PED. SIGNAL,MIXED CLOTHING,,SUSPECTED MINOR INJURY,NONE,0.000000000000000,0.000000000000000,,7/16/2021,2021,On road,not serious/fatal,9:00:00,day,7,summer,not dart dash,pedestrian,,,weekday,Not county,No,6.15,East,East,0,LEFT TURN LANE,6,West,150,FEET,LEVEL,No,PEDESTRIAN,N/A,N/A,INTERSECTION RELATED,FOUR-WAY INTERSECTION,N/A,STRAIGHT,HOLES RUTS ETC,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",MCP26660052,F,5/29/1957,64,Adult,19+,2021-07,,,,,,,,,,,,,1533,775 - WALK AREA,775 - EASTERN MS REGULAR,,
